datetime,tension_raw,tension_log,tension_mean,tension_std,pizza_z
2020-07-29,3938.2552,8.278746948889516,7.764533560142437,0.42143486070592306,1.2201491539777898
2020-07-30,4104.0342,8.319969353155113,7.760731113664145,0.41568261635272286,1.3453491137008065
2020-07-31,7483.922600000001,8.920645956118902,7.76217615533894,0.41976856301884274,2.759782181992413
2020-08-01,3859.8221,8.258635419056622,7.790898481200086,0.4254063510599032,1.0995062407770024
2020-08-02,1186.464,7.07957521965979,7.788534899005852,0.4292896861851772,-1.6514714938673074
2020-08-03,2428.4964,7.795439272058484,7.781724364164396,0.4275478560597065,0.032078064945723565
2020-08-04,5730.389,8.653713188709585,7.8168355508069585,0.45740901441100484,1.8296046023060004
2020-08-05,9724.889500000001,9.182546629599582,7.8585970765380155,0.5244675196352454,2.5243690095095714
2020-08-06,16183.8288,9.691829588609004,7.921649774401206,0.6286852618130965,2.8156852430462402
2020-08-07,6032.406,8.70506697271217,7.955382407091652,0.6448528043914106,1.1625669618170376
2020-08-08,1998.8201999999999,7.600812555500835,7.949708328395883,0.647332712271831,-0.5389744196158253
2020-08-09,5881.3679999999995,8.679714680910735,8.014639188226548,0.6249462641563509,1.064212286446753
2020-08-10,2507.1536,7.8273021438966115,8.038575210019447,0.6033465309764025,-0.3501686929084185
2020-08-11,1757.5285000000001,7.472232658777303,8.025978062132955,0.6115976669302194,-0.905407972098808
2020-08-12,3012.8984,8.01098966926193,8.047357623711763,0.5997004678801192,-0.06064353189249671
2020-08-13,2279.6262,7.732205333362128,8.032919444439143,0.602336187899424,-0.4992462965337017
2020-08-14,2750.3242,7.91983760203629,8.03072548239934,0.602643090669535,-0.1840025747907502
2020-08-15,2450.6385,7.804511855518291,8.02470071303439,0.6040809506373381,-0.364502236469778
2020-08-16,1348.5948,7.207559678230856,8.000653874389744,0.6231198083736817,-1.2727796252037518
2020-08-17,1415.3769,7.2558574111524825,7.981020919013976,0.6379768170899675,-1.1366612209660136
2020-08-18,2356.4281,7.765326515633195,7.988137208639506,0.6342774103978521,-0.35128271849781373
2020-08-19,3076.8014999999996,8.031970822390734,8.010186463855078,0.6242526096577572,0.03489670399231438
2020-08-20,6957.3196,8.847693287396304,8.051758371047816,0.6402570819005654,1.2431489457106852
2020-08-21,6490.1088,8.778188642562998,8.094960250350821,0.6472169585651056,1.05564043582373
2020-08-22,1936.9055999999998,7.5693630812540205,8.099227041664058,0.6431880994470652,-0.823808712980775
2020-08-23,1065.8368,6.972453287400936,8.084479723974992,0.6645411814436121,-1.6733747548321267
2020-08-24,4255.9389,8.356305612894518,8.10533834521317,0.663543601602577,0.378222722779961
2020-08-25,4471.3785,8.405675648999338,8.111577465562439,0.6655868938506807,0.4418629425459782
2020-08-26,4259.5146,8.357145230089976,8.114377404176741,0.6664804750723207,0.3642534702714168
2020-08-27,4510.2465999999995,8.414328802285338,8.117747384502819,0.6677957893913028,0.44411992781933235
2020-08-28,4384.1026,8.385968302480105,8.09865175401572,0.6514305960164157,0.44105473433603565
2020-08-29,1444.7049,7.276352301670208,8.063570214109061,0.66871603867732,-1.177208062776426
2020-08-30,1059.4128,6.966413545258653,8.059528725737593,0.6751938008669219,-1.618965072065863
2020-08-31,2615.4372000000003,7.869568823995461,8.062176209735343,0.6742646288834228,-0.28565547930170676
2020-09-01,2156.8671999999997,7.676875605462973,8.02728915319082,0.6677642879142041,-0.5247563460190142
2020-09-02,17480.386,9.76889193668404,8.048230057015266,0.7129965121663083,2.4132823236972945
2020-09-03,14949.2012,9.612480036922252,8.045396144455024,0.7063485243358407,2.218570349447125
2020-09-04,11135.2227,9.317958380578263,8.067285123307384,0.7364050791850173,1.698349580444237
2020-09-05,5459.3659,8.605271081145585,8.103158642080412,0.7373047681345107,0.6810107038037884
2020-09-06,6028.302,8.704386528460624,8.104039779492908,0.7380336998286952,0.8134408348928548
2020-09-07,8288.64,9.022761821372178,8.146734767974177,0.7557963024214491,1.1590782471300167
2020-09-08,10624.9664,9.271055944950554,8.21097845676608,0.7726035670873402,1.3720846412616106
2020-09-09,4312.9878,8.369617998943248,8.223786611397555,0.7721378921843784,0.18886702624208174
2020-09-10,6737.7955,8.815636478737147,8.262480580875236,0.7737362174600135,0.7149153488998959
2020-09-11,6626.9418000000005,8.799049597578511,8.293881009287457,0.7771487128067719,0.6500282120606923
2020-09-12,2765.6365,7.925387601442677,8.298198000213327,0.7746613762616016,-0.4812559528522993
2020-09-13,2202.8424,7.697957661364017,8.315712213896655,0.7543678804007767,-0.8189035728886555
2020-09-14,9471.372,9.156134630001246,8.383579257426968,0.7408445058607519,1.042803673999961
2020-09-15,7379.8508,8.90664419550261,8.42434060313659,0.7369558141064866,0.6544538805909044
2020-09-16,3651.3651000000004,8.203130209335674,8.430453438384623,0.7342857014580256,-0.3095841694827602
2020-09-17,5406.8364,8.595604365785924,8.421450262612824,0.7305161646301592,0.23839869889979717
2020-09-18,3400.584,8.131996484467704,8.398371971252278,0.7290344352552508,-0.3653812137026281
2020-09-19,7275.6320000000005,8.892423396778412,8.44562412537815,0.716074076234713,0.6239567751839852
2020-09-20,8389.925,9.034906043682108,8.51928315238819,0.663036751950124,0.777668643219802
2020-09-21,14610.7236,9.589579471776778,8.563328647348271,0.6921338771474389,1.4827345666969776
2020-09-22,9490.856,9.15818944677054,8.590204140125815,0.7003467905215307,0.8110057964594388
2020-09-23,8556.276,9.054537194192626,8.615110995986623,0.7041420000217856,0.6240590650641606
2020-09-24,3942.7007999999996,8.279874850775888,8.610309069147002,0.7060179140253263,-0.4680252608424043
2020-09-25,4612.6749,8.436779976780139,8.612123771800572,0.7054850267774794,-0.2485436095240323
2020-09-26,1527.8788,7.332289935292134,8.614121544429928,0.7016310046144398,-1.8269312511954712
2020-09-27,1538.0766,7.338937905179863,8.627425985855684,0.6721419392077019,-1.9169880727791613
2020-09-28,3697.7772,8.215757557523135,8.63978986919596,0.6607729036099663,-0.6417217009902058
2020-09-29,2644.7784,7.880720592112575,8.647070047290587,0.6508188766134861,-1.1775157155331526
2020-09-30,2918.6579,7.979221730864601,8.583153254225607,0.6238888705725147,-0.968011374857201
2020-10-01,6526.8498,8.783832887800811,8.553558713185556,0.5920974323584464,0.3889126384115966
2020-10-02,3089.7886,8.036181547687155,8.50778096915373,0.5802406398005031,-0.8127652375895611
2020-10-03,2606.8932,7.8662979712877865,8.481389072373094,0.5923222225754194,-1.03844002072198
2020-10-04,1208.292,7.097790343372011,8.42401063719136,0.6453613749943191,-2.0550041344371186
2020-10-05,1209.1035,7.098461172122772,8.355285614003881,0.680729347807118,-1.8462909612018443
2020-10-06,6267.9952,8.74337136560132,8.336439736169979,0.6614693684717419,0.6151934599352883
2020-10-07,5960.383,8.693057780120524,8.34799115692631,0.6648855660287682,0.518986485531983
2020-10-08,2129.5607999999997,7.664140510434669,8.306866300915507,0.6704771789820236,-0.9586094957872832
